submission_id,responder_id,group,stratum,pct_empirical_claims_Q4,value_driven,n_replies,word_count_sum,word_count_avg,flesch,mattr,empath_cognitive_processes,empath_positive_emotion,empath_negative_emotion,empath_politeness,empath_disputes,empath_certainty,empath_social,polite_gratitude,receptiveness
post_001472,dyad_009626,0,1,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000104,dyad_009627,0,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001477,dyad_009628,0,1,1,1,1.0,115.0,115.0,24.474492753623196,0.7842424242424242,0.0,0.8695652173913043,0.8695652173913043,0.0,0.0,1.7391304347826086,0.0,0.0,-0.153738832398718
post_000564,dyad_009629,0,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001127,dyad_009630,0,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000596,dyad_009631,0,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000051,dyad_009632,0,1,3,0,3.0,52.0,17.333333333333332,63.96858974358976,0.8266666666666667,0.0,0.0,1.9230769230769231,0.0,0.0,0.0,0.0,0.0,-0.290461621509862
post_000050,dyad_009633,0,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000098,dyad_009634,0,1,4,0,1.0,31.0,31.0,81.62036290322581,0.8218181818181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.138095369761926
post_000597,dyad_009635,0,1,3,0,3.0,206.0,68.66666666666667,48.19575022065317,0.8156790123456784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39921090628284167
post_000455,dyad_009636,0,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000794,dyad_009637,0,1,4,0,4.0,108.0,27.0,66.18833333333333,0.763030303030303,0.0,1.8518518518518516,0.9259259259259258,0.9259259259259258,0.0,0.0,0.0,0.0,-0.2824111079316917
post_000544,dyad_009638,0,1,3,0,1.0,3.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.221607313738142
post_000900,dyad_009639,0,1,3,0,1.0,26.0,26.0,,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.292595267188297
post_001042,dyad_009640,0,1,4,0,1.0,44.0,44.0,78.50742424242428,0.9371428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.147220429057086
post_000786,dyad_009641,0,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000338,dyad_009642,0,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000404,dyad_009643,0,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000151,dyad_009644,0,1,3,0,1.0,29.0,29.0,,0.92,0.0,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,-0.397377731748078
post_001170,dyad_009645,0,1,2,1,2.0,127.0,63.5,44.12878608923887,0.8194999999999999,0.7874015748031495,0.0,0.7874015748031495,0.0,0.0,0.0,0.7874015748031495,0.0,-0.2252325121041525
post_000747,dyad_009646,0,1,2,1,2.0,397.0,198.5,44.97977015113355,0.7465363128491618,0.2518891687657431,0.2518891687657431,0.5037783375314862,0.0,0.5037783375314862,0.0,0.2518891687657431,0.0,-0.2061747836902115
post_000503,dyad_009647,1,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001674,dyad_009648,1,1,2,1,2.0,119.0,59.5,68.69072128851543,0.8178666666666676,0.0,2.5210084033613445,0.0,0.0,0.0,0.8403361344537815,0.8403361344537815,0.5,-0.08580840044034349
post_000061,dyad_009649,1,1,2,1,1.0,67.0,67.0,70.52487562189056,0.8211111111111111,0.0,4.477611940298507,2.9850746268656714,0.0,0.0,0.0,0.0,0.0,-0.109049477061923
post_000132,dyad_009650,1,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001423,dyad_009651,1,1,2,1,2.0,183.0,91.5,54.19492622950821,0.841408450704225,1.092896174863388,0.0,0.0,0.0,0.546448087431694,0.546448087431694,0.546448087431694,0.0,-0.1953025341528335
post_000763,dyad_009652,1,1,1,1,1.0,84.0,84.0,46.76871428571431,0.8084210526315792,0.0,1.1904761904761905,1.1904761904761905,0.0,0.0,0.0,0.0,0.0,-0.300657871230678
post_001300,dyad_009653,1,1,1,1,6.0,497.0,82.83333333333333,62.79533199195171,0.8060251046025091,0.4024144869215292,0.4024144869215292,0.6036217303822937,0.0,1.8108651911468814,0.2012072434607646,0.2012072434607646,0.0,-0.443666037743504
post_000490,dyad_009654,1,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000174,dyad_009655,1,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000480,dyad_009656,0,1,3,0,1.0,112.0,112.0,68.54190476190477,0.7440625,0.8928571428571428,0.0,0.0,0.0,0.8928571428571428,0.0,0.0,0.0,-0.367113073651701
post_000714,dyad_009657,1,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001267,dyad_009658,1,1,1,1,6.0,250.0,41.666666666666664,53.04373684210529,0.8046025104602514,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,-0.22451342556548856
post_000379,dyad_009659,0,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001091,dyad_009660,1,1,2,1,2.0,209.0,104.5,67.31689194577352,0.8033749999999991,0.0,0.0,1.4354066985645932,0.0,0.4784688995215311,0.0,0.4784688995215311,0.0,-0.2551184949277365
post_000376,dyad_009661,1,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000222,dyad_009662,0,1,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000006,dyad_009663,0,1,3,0,4.0,385.0,96.25,75.0793233082707,0.7824783861671464,0.0,0.2597402597402597,1.0389610389610389,0.0,1.2987012987012987,0.0,0.5194805194805194,0.5,-0.4322153079748816
post_000775,dyad_009664,0,1,1,1,1.0,24.0,24.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.363583220638451
post_001227,dyad_009665,0,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000318,dyad_009666,0,1,1,1,2.0,96.0,48.0,66.33875,0.7921568627450984,2.083333333333333,1.0416666666666665,0.0,0.0,4.166666666666666,1.0416666666666665,0.0,0.0,-0.2823042158339895
post_000611,dyad_009667,0,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001362,dyad_009668,0,1,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001362,dyad_009669,0,1,4,0,4.0,386.0,96.5,68.53090659340663,0.8343283582089562,0.0,0.0,0.7772020725388601,0.0,0.5181347150259068,0.0,0.0,0.0,-0.22941623459831773
post_000053,dyad_009670,0,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000772,dyad_009671,0,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000127,dyad_009672,1,1,1,1,1.0,171.0,171.0,52.73907894736843,0.8174603174603172,1.1695906432748537,0.0,0.0,0.0,1.1695906432748537,0.0,0.0,0.0,-0.515372608101562
post_001026,dyad_009673,1,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000736,dyad_009674,1,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000959,dyad_009675,1,1,1,1,1.0,143.0,143.0,67.18671328671331,0.8122916666666673,0.0,0.0,0.0,0.0,0.0,0.0,0.6993006993006993,0.0,-0.178793333222089
post_000658,dyad_009676,1,1,2,1,1.0,32.0,32.0,24.03875000000002,0.9349999999999999,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.232256641701064
post_000426,dyad_009677,1,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000531,dyad_009678,1,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000634,dyad_009679,1,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000923,dyad_009680,1,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000051,dyad_009681,1,1,3,0,1.0,48.0,48.0,60.862500000000026,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.346790806773461
post_000069,dyad_009682,1,1,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000062,dyad_009683,1,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000104,dyad_009684,1,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000108,dyad_009685,1,1,1,1,1.0,54.0,54.0,20.42500000000001,0.8028571428571428,0.0,1.8518518518518516,1.8518518518518516,0.0,1.8518518518518516,0.0,0.0,0.0,0.219959343166341
post_000134,dyad_009686,1,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000034,dyad_009687,1,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000023,dyad_009688,1,1,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001603,dyad_009689,1,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000709,dyad_009690,1,1,1,1,1.0,60.0,60.0,53.99500000000003,0.7927272727272728,0.0,3.3333333333333335,1.6666666666666667,0.0,3.3333333333333335,0.0,0.0,0.0,-0.364682899693099
post_000860,dyad_009691,1,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000849,dyad_009692,1,1,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001144,dyad_009693,1,1,2,1,4.0,339.0,84.75,60.30136891592922,0.854059405940595,0.8849557522123894,0.2949852507374631,0.0,0.0,0.8849557522123894,0.2949852507374631,0.0,0.0,-0.12970518280945212
post_000743,dyad_009694,1,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000151,dyad_009695,1,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000492,dyad_009696,1,1,1,1,1.0,14.0,14.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.250289573461781
post_000937,dyad_009697,1,1,2,1,2.0,156.0,78.0,51.19615384615385,0.8480373831775703,0.0,0.0,1.282051282051282,0.0,1.282051282051282,0.0,0.641025641025641,0.0,-0.41568732146345055
post_000589,dyad_009698,1,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000548,dyad_009699,1,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000649,dyad_009700,1,1,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000871,dyad_009701,1,1,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000900,dyad_009702,1,1,3,0,3.0,177.0,59.0,57.1243181818182,0.8521874999999999,1.1299435028248588,0.5649717514124294,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.04388950167386315
post_001411,dyad_009703,1,1,2,1,3.0,185.0,61.666666666666664,65.35882882882885,0.8221428571428567,0.0,0.0,0.0,0.0,0.5405405405405406,0.0,0.0,0.3333333333333333,-0.38053699360405036
post_001468,dyad_009704,1,1,1,1,2.0,63.0,31.5,65.78091397849464,0.896923076923077,0.0,0.0,0.0,0.0,0.0,1.5873015873015872,0.0,0.0,-0.2856536139037945
post_000747,dyad_009705,1,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000621,dyad_009706,1,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000692,dyad_009707,1,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000838,dyad_009708,1,1,2,1,1.0,56.0,56.0,39.429285714285754,0.8514285714285714,0.0,0.0,1.7857142857142856,0.0,0.0,0.0,1.7857142857142856,0.0,-0.224859238314189
post_000592,dyad_009709,1,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000572,dyad_009710,1,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000153,dyad_009711,1,1,1,1,3.0,137.0,45.666666666666664,67.56573600973239,0.816363636363636,0.7299270072992701,0.7299270072992701,0.0,0.0,0.7299270072992701,0.0,0.0,0.0,-0.31148896833548667
post_000678,dyad_009712,1,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000155,dyad_009713,1,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000164,dyad_009714,1,1,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000200,dyad_009715,1,1,4,0,1.0,8.0,8.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.256676410321718
post_000012,dyad_009716,1,1,2,1,1.0,86.0,86.0,51.22645348837213,0.8122222222222222,0.0,0.0,2.3255813953488373,0.0,1.1627906976744187,0.0,1.1627906976744187,0.0,-0.38846744876722
post_001272,dyad_009717,1,1,1,1,1.0,47.0,47.0,20.53,0.8886956521739132,0.0,0.0,0.0,0.0,6.382978723404255,0.0,0.0,0.0,-0.116899625952872
post_000196,dyad_009718,1,1,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000223,dyad_009719,1,1,4,0,1.0,83.0,83.0,71.61471385542171,0.8629411764705884,0.0,0.0,2.4096385542168677,0.0,0.0,0.0,0.0,0.0,-0.374232548601373
post_000295,dyad_009720,1,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000329,dyad_009721,1,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000350,dyad_009722,1,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000004,dyad_009723,1,1,2,1,1.0,38.0,38.0,45.817631578947385,0.9386666666666666,0.0,0.0,0.0,0.0,2.631578947368421,0.0,0.0,0.0,-0.268234041296401
post_000220,dyad_009724,0,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000261,dyad_009725,0,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000261,dyad_009726,0,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001026,dyad_009727,1,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001294,dyad_009728,1,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000045,dyad_009729,1,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000323,dyad_009730,1,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001458,dyad_009731,1,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000101,dyad_009732,1,1,4,0,1.0,24.0,24.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.296857758291281
post_000935,dyad_009733,0,5,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000625,dyad_009734,0,5,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000281,dyad_009735,0,5,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000285,dyad_009736,0,5,4,0,1.0,21.0,21.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.221607313738142
post_000286,dyad_009737,0,5,2,1,1.0,127.0,127.0,48.49179527559056,0.7615384615384615,0.0,1.574803149606299,0.7874015748031495,0.0,0.0,0.0,1.574803149606299,0.0,-0.0422328520485672
post_000044,dyad_009738,1,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000126,dyad_009739,1,1,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001454,dyad_009740,1,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001116,dyad_009741,1,1,1,1,2.0,164.0,82.0,49.326280487804894,0.8429565217391303,0.0,0.6097560975609756,0.6097560975609756,0.0,0.6097560975609756,0.0,0.0,0.0,-0.1101664800258547
post_000481,dyad_009742,1,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001097,dyad_009743,0,3,4,0,2.0,66.0,33.0,61.90568181818185,0.8258823529411763,0.0,0.0,1.5151515151515151,0.0,0.0,0.0,0.0,0.0,-0.22310126655266
post_000047,dyad_009744,0,3,1,1,1.0,32.0,32.0,68.9825,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.387367769712573
post_000048,dyad_009745,0,3,3,0,1.0,9.0,9.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.321277526911935
post_001177,dyad_009746,0,3,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000506,dyad_009747,0,3,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001145,dyad_009748,0,3,1,1,1.0,61.0,61.0,9.00524590163937,0.8626666666666665,0.0,0.0,0.0,0.0,1.639344262295082,1.639344262295082,0.0,0.0,-0.100477337808284
post_001514,dyad_009749,0,3,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000468,dyad_009750,0,3,1,1,2.0,38.0,19.0,53.72043859649125,0.7885714285714286,0.0,2.631578947368421,0.0,2.631578947368421,0.0,0.0,0.0,0.0,-0.274635838755007
post_000849,dyad_009751,0,3,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001004,dyad_009752,0,3,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001051,dyad_009753,0,3,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000863,dyad_009754,0,3,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000608,dyad_009755,0,3,3,0,2.0,60.0,30.0,68.09500000000004,0.8250000000000002,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,-0.2331868051060345
post_000539,dyad_009756,0,3,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000764,dyad_009757,0,3,1,1,1.0,85.0,85.0,82.5870955882353,0.7627777777777774,1.1764705882352942,2.3529411764705883,1.1764705882352942,0.0,1.1764705882352942,0.0,0.0,0.0,-0.55152273578604
post_000761,dyad_009758,0,3,3,0,3.0,130.0,43.333333333333336,60.23230769230773,0.8088095238095238,0.0,0.0,0.0,0.0,0.0,0.0,1.5384615384615385,0.0,-0.2863017626171102
post_000169,dyad_009759,0,3,1,1,3.0,115.0,38.333333333333336,64.3634782608696,0.8864615384615387,0.0,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.0,0.0,0.0,-0.3074978865281497
post_000163,dyad_009760,0,3,2,1,1.0,115.0,115.0,43.02940217391307,0.8740540540540543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.243816451005908
post_000182,dyad_009761,0,3,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000198,dyad_009762,0,3,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000257,dyad_009763,0,3,2,1,1.0,124.0,124.0,51.72112903225809,0.8283116883116881,0.0,0.0,0.0,0.0,0.0,0.8064516129032258,0.0,0.0,-0.264776567336741
post_000362,dyad_009764,0,3,2,1,3.0,164.0,54.666666666666664,72.25357723577238,0.8323333333333338,0.0,0.0,2.4390243902439024,0.0,1.2195121951219512,0.0,0.6097560975609756,0.0,-0.10378426766697268
post_001014,dyad_009765,0,3,1,1,1.0,438.0,438.0,56.68108380338437,0.8017412935323384,0.684931506849315,0.45662100456621,0.91324200913242,0.0,1.5981735159817352,0.45662100456621,0.0,0.0,-0.350039729364581
post_000479,dyad_009766,0,1,4,0,1.0,61.0,61.0,44.73437158469949,0.8566666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.425049424944778
post_001240,dyad_009767,0,1,3,0,1.0,16.0,16.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.292595267188297
post_000723,dyad_009768,0,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001296,dyad_009769,0,1,2,1,1.0,266.0,266.0,61.71089936379411,0.8127699530516439,0.37593984962406013,1.5037593984962405,0.7518796992481203,0.37593984962406013,0.37593984962406013,0.0,0.37593984962406013,0.0,-0.591011412546503
post_001510,dyad_009770,0,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000832,dyad_009771,0,1,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001316,dyad_009772,1,1,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000714,dyad_009773,1,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001554,dyad_009774,1,1,1,1,2.0,91.0,45.5,66.57518681318685,0.8627272727272722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1802097583774515
post_000653,dyad_009775,1,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000657,dyad_009776,1,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000794,dyad_009777,1,1,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000413,dyad_009778,1,1,3,0,1.0,27.0,27.0,,0.8000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.430294582810254
post_000401,dyad_009779,1,1,3,0,1.0,12.0,12.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.284084084571407
post_000825,dyad_009780,1,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000920,dyad_009781,1,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000960,dyad_009782,1,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000450,dyad_009783,1,1,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000723,dyad_009784,1,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000635,dyad_009785,1,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000253,dyad_009786,1,1,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000960,dyad_009787,0,1,3,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000039,dyad_009788,0,1,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000015,dyad_009789,0,1,1,1,1.0,86.0,86.0,67.35410852713181,0.8945000000000001,2.3255813953488373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.280022034029527
post_001367,dyad_009790,0,4,1,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_001252,dyad_009791,0,4,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000022,dyad_009792,0,4,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000880,dyad_009793,0,4,2,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000539,dyad_009794,0,4,4,0,1.0,121.0,121.0,37.29757352941181,0.8512676056338033,1.6528925619834711,0.0,0.8264462809917356,0.0,0.0,0.0,0.0,0.0,0.0741910688540041
post_000687,dyad_009795,0,4,1,1,2.0,57.0,28.5,67.32894736842107,0.8720000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.249146997461337
post_000616,dyad_009796,0,4,2,1,7.0,790.0,112.85714285714286,63.874636032645896,0.8167819148936151,0.7594936708860759,0.25316455696202533,0.7594936708860759,0.12658227848101267,1.0126582278481013,0.12658227848101267,0.0,0.14285714285714285,-0.411451519779441
post_000189,dyad_009797,0,4,3,0,2.0,53.0,26.5,83.55238993710694,0.7750000000000001,0.0,0.0,3.7735849056603774,0.0,0.0,1.8867924528301887,0.0,0.0,-0.196118472444472
post_000242,dyad_009798,0,4,1,1,3.0,414.0,138.0,69.52464467312352,0.8049180327868851,0.966183574879227,0.24154589371980675,0.24154589371980675,0.24154589371980675,0.24154589371980675,0.24154589371980675,0.0,0.3333333333333333,0.16651291059108167
post_000254,dyad_009799,0,4,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
post_000257,dyad_009800,0,4,2,1,2.0,1118.0,559.0,55.49015346031081,0.8360180180180196,0.35778175313059035,0.4472271914132379,0.5366726296958855,0.0,0.8944543828264758,0.17889087656529518,0.9838998211091234,0.0,-1.007940209586347
post_000282,dyad_009801,0,4,3,0,1.0,69.0,69.0,53.23059782608698,0.6816,0.0,0.0,1.4492753623188406,0.0,0.0,1.4492753623188406,0.0,0.0,-0.59229900712963
post_000256,dyad_009802,0,4,4,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
