author_comment,submission_id,responder_id,success,group,stratum,stratum_group,treatment,position,reputation,word_count,pct_empirical_claims_Q4,pct_empirical_words_Q4,emp_claim_logit_Q4,super_cluster,comment_karma,link_karma,tenure_i,gold,num_cmv_post,num_cmv_comments,average_comment_length,deltas_received,cmv_tenure,poster_length_Q,reputation_poster_Q,poster_tenure_Q,pct_empirical_claims,position_z,reputation_10,poster_length,poster_tenure,reputation_poster,pct_empirical_words,emp_claim_logit,pct_empirical_claims_Q2,pct_empirical_words_Q2
challenger_001666,post_000236,dyad_010416,0,1,1,1,1.0,0.484375,7.0,76,3,3,3,topic_004,31721.0,2860.0,6.410181997761281,0.0,0,31,63.87096774193548,7,46,1,1,1,0.6,0.4798761617445617,0.7,76,0.0,0,0.7261904761904762,0.336472236621213,2,2
challenger_001667,post_000139,dyad_010417,0,1,1,1,0.0,0.4220665499124343,1.0,1002,1,1,1,topic_004,22690.0,194.0,6.460666983945274,1.0,0,0,0.0,0,0,4,1,1,0.2833333333333333,0.2656453682005295,0.1,1002,0.0,0,0.2748004561003421,-0.9105600571651702,1,1
challenger_001668,post_000876,dyad_010418,0,1,7,3,0.0,0.6326530612244898,266.0,144,3,3,3,topic_005,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,1,2,1,0.6363636363636364,0.9896902668402724,26.6,144,0.0,0,0.8064516129032258,0.5108256237659907,2,2
challenger_001668,post_000648,dyad_010419,0,1,7,3,0.0,0.2833333333333333,266.0,170,3,3,3,topic_002,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,2,4,3,0.5714285714285714,-0.2113513639744539,26.6,170,44.0,1,0.5573770491803278,0.2513144282809061,2,2
challenger_001668,post_000527,dyad_010420,1,1,7,3,0.0,0.3736263736263736,266.0,166,3,3,3,topic_004,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,2,4,4,0.625,0.0990968921817604,26.6,166,50.0,1,0.6312056737588653,0.4519851237430575,2,2
challenger_001668,post_001425,dyad_010421,1,1,7,3,0.0,0.0238095238095238,266.0,719,4,4,4,topic_002,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,4,2,4,0.8076923076923077,-1.1036539582408962,26.6,719,53.0,0,0.8122676579925651,1.3633048428951915,2,2
challenger_001668,post_001243,dyad_010422,0,1,7,3,0.0,0.3298969072164948,266.0,288,3,3,3,topic_004,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,3,1,0.6666666666666666,-0.05125507897271,26.6,288,9.0,0,0.7451923076923077,0.6190392084062236,2,2
challenger_001668,post_000383,dyad_010423,0,1,7,3,0.0,0.0138408304498269,266.0,181,3,3,4,topic_003,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,2,4,3,0.7272727272727273,-1.137928620602802,26.6,181,43.0,1,0.6440677966101694,0.8873031950009029,2,2
challenger_001668,post_001244,dyad_010424,1,1,7,3,0.0,0.3448275862068966,266.0,185,1,1,1,topic_006,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,2,3,1,0.1666666666666666,8.003213613304637e-05,26.6,185,0.0,0,0.1910112359550561,-1.2992829841302609,1,1
challenger_001668,post_001284,dyad_010425,0,1,7,3,0.0,0.5897435897435898,266.0,272,3,3,3,topic_006,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,3,1,0.5384615384615384,0.8421576269978521,26.6,272,0.0,0,0.6367041198501873,0.1431008436406732,2,2
challenger_001668,post_001681,dyad_010426,0,1,7,3,0.0,0.5,266.0,196,2,2,2,topic_007,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,2,4,1,0.4545454545454545,0.5335985083030345,26.6,196,0.0,0,0.3591160220994475,-0.1670540846631663,1,1
challenger_001668,post_001232,dyad_010427,0,1,7,3,0.0,0.7183908045977011,266.0,229,1,2,1,topic_004,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,2,3,1,0.2727272727272727,1.2844763636490435,26.6,229,0.0,0,0.3763440860215054,-0.8873031950009026,1,1
challenger_001668,post_001558,dyad_010428,0,1,7,3,0.0,0.0348837209302325,266.0,130,2,3,2,topic_002,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,1,1,1,0.5,-1.065578319484061,26.6,130,0.0,0,0.5419847328244275,0.0,1,2
challenger_001668,post_001541,dyad_010429,0,1,7,3,0.0,0.2222222222222222,266.0,319,3,3,3,topic_002,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,4,3,0.5833333333333334,-0.4214654305142584,26.6,319,43.0,0,0.5921052631578947,0.3101549283038393,2,2
challenger_001668,post_001503,dyad_010430,0,1,7,3,0.0,0.0915492957746478,266.0,2123,3,3,3,topic_004,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,4,1,1,0.5384615384615384,-0.8707490299015485,26.6,2124,0.0,0,0.613251155624037,0.1484200051182734,2,2
challenger_001668,post_000048,dyad_010431,0,1,7,3,0.0,0.5069444444444444,266.0,287,3,2,3,topic_002,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,1,1,0.5384615384615384,0.5574751067734667,26.6,287,0.0,0,0.4172932330827067,0.1431008436406732,2,1
challenger_001668,post_000784,dyad_010432,0,1,7,3,0.0,0.1409395973154362,266.0,236,1,1,1,topic_003,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,2,2,1,0.0769230769230769,-0.7009338045574395,26.6,236,11.0,0,0.0843373493975903,-2.120263536200091,1,1
challenger_001668,post_001249,dyad_010433,0,1,7,3,0.0,0.5555555555555556,266.0,227,1,1,1,topic_002,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,2,4,3,0.0,0.7246112960664931,26.6,227,46.0,11,0.0,-3.044522437723423,1,1
challenger_001668,post_000715,dyad_010434,0,1,7,3,0.0,0.3548387096774194,266.0,332,3,4,4,topic_003,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,2,1,0.7727272727272727,0.0345005789856105,26.6,322,0.0,0,0.8131147540983606,1.1574527886910433,2,2
challenger_001668,post_000671,dyad_010435,0,1,7,3,0.0,0.1555555555555555,266.0,268,3,3,3,topic_003,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,1,4,0.6111111111111112,-0.6506807758304087,26.6,268,2865.0,0,0.6549019607843137,0.4274440148269395,2,2
challenger_001668,post_000897,dyad_010436,0,1,7,3,0.0,0.3012048192771084,266.0,160,1,1,1,topic_002,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,1,2,1,0.25,-0.149905081645727,26.6,160,0.0,0,0.1916167664670658,-0.9555114450274363,1,1
challenger_001668,post_000650,dyad_010437,0,1,7,3,0.0,0.16,266.0,401,3,2,3,topic_002,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,4,2,2,0.5294117647058824,-0.6353997528093319,26.6,401,22.0,0,0.3946731234866828,0.1112256351102244,2,1
challenger_001668,post_000405,dyad_010438,0,1,7,3,0.0,0.2,266.0,95,2,2,2,topic_004,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,1,1,1,0.4444444444444444,-0.4978705456196417,26.6,95,0.0,0,0.4090909090909091,-0.2006706954621512,1,1
challenger_001668,post_000898,dyad_010439,0,1,7,3,0.0,0.5466666666666666,266.0,279,4,3,4,topic_002,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,1,4,0.8666666666666667,0.6940492500243395,26.6,279,2865.0,0,0.7974137931034483,1.6863989535702288,2,2
challenger_001668,post_001128,dyad_010440,0,1,7,3,0.0,0.0178571428571428,266.0,289,4,4,4,topic_003,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,3,1,0.875,-1.1241196140726954,26.6,289,0.0,0,0.94314381270903,1.7578579175523734,2,2
challenger_001668,post_000531,dyad_010441,0,1,7,3,0.0,0.0913978494623656,266.0,319,3,3,3,topic_002,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,1,4,0.6428571428571429,-0.8712697371830479,26.6,319,2865.0,0,0.672645739910314,0.5465437063680698,2,2
challenger_001668,post_001040,dyad_010442,0,1,7,3,0.0,0.0701754385964912,266.0,114,4,4,4,topic_001,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,1,3,1,1.0,-0.9442372707089872,26.6,114,0.0,0,1.0,1.6094379124341007,2,2
challenger_001668,post_000714,dyad_010443,0,1,7,3,0.0,0.0031847133757961,266.0,715,1,1,1,topic_003,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,4,2,1,0.2,-1.1745668039256014,26.6,715,0.0,0,0.1842696629213483,-1.3156767939059373,1,1
challenger_001668,post_000751,dyad_010444,1,1,7,3,0.0,0.0061349693251533,266.0,522,2,2,2,topic_003,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,4,2,1,0.3684210526315789,-1.1644231448825575,26.6,522,17.0,0,0.4099216710182767,-0.5108256237659907,1,1
challenger_001668,post_000846,dyad_010445,0,1,7,3,0.0,0.0263157894736842,266.0,459,3,3,3,topic_002,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,4,2,1,0.6086956521739131,-1.095036839995928,26.6,459,0.0,0,0.6049107142857143,0.4228568508200335,2,2
challenger_001668,post_000895,dyad_010446,0,1,7,3,0.0,0.1645021645021645,266.0,181,1,1,1,topic_003,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,2,2,2,0.1111111111111111,-0.6199202749438256,26.6,181,25.0,0,0.125,-1.7346010553881064,1,1
challenger_001668,post_001631,dyad_010447,0,1,7,3,0.0,0.8666666666666667,266.0,255,2,2,2,topic_005,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,4,1,0.4545454545454545,1.794282907541861,26.6,255,0.0,0,0.3676470588235294,-0.1670540846631663,1,1
challenger_001668,post_001626,dyad_010448,0,1,7,3,0.0,0.096,266.0,118,2,2,2,topic_005,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,1,4,1,0.5,-0.8554464843128362,26.6,118,0.0,0,0.4959349593495935,0.0,1,1
challenger_001668,post_000042,dyad_010449,0,1,7,3,0.0,0.2389380530973451,266.0,310,2,2,2,topic_004,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,1,1,0.4615384615384615,-0.3639925563199435,26.6,310,0.0,0,0.4309623430962343,-0.1431008436406733,1,1
challenger_001668,post_000112,dyad_010450,0,1,7,3,0.0,0.1652173913043478,266.0,152,2,2,2,topic_001,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,1,1,1,0.4,-0.6174611605671986,26.6,152,0.0,0,0.3924050632911392,-0.3677247801253172,1,1
challenger_001668,post_000102,dyad_010451,0,1,7,3,0.0,0.1071428571428571,266.0,121,3,3,3,topic_002,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,1,1,1,0.6363636363636364,-0.8171347765957083,26.6,121,0.0,0,0.704,0.5108256237659907,2,2
challenger_001668,post_000113,dyad_010452,0,1,7,3,0.0,0.0121786197564276,266.0,485,2,2,2,topic_002,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,4,1,1,0.4615384615384615,-1.143643683573938,26.6,485,0.0,0,0.4227467811158798,-0.1484200051182732,1,1
challenger_001668,post_000114,dyad_010453,0,1,7,3,0.0,0.1333333333333333,266.0,169,4,4,4,topic_003,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,2,1,1,1.0,-0.7270858909357921,26.6,169,0.0,0,1.0,2.70805020110221,2,2
challenger_001668,post_001333,dyad_010454,0,1,7,3,0.0,0.1379310344827586,266.0,289,2,2,2,topic_005,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,3,1,0.3333333333333333,-0.7112779360864024,26.6,289,0.0,0,0.3970588235294117,-0.6466271649250525,1,1
challenger_001668,post_000131,dyad_010455,1,1,7,3,0.0,0.0112359550561797,266.0,303,1,1,1,topic_002,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,1,4,0.1428571428571428,-1.146884781795708,26.6,303,55.0,0,0.2140575079872204,-1.6094379124341005,1,1
challenger_001668,post_001324,dyad_010456,0,1,7,3,0.0,0.3269230769230769,266.0,488,4,4,4,topic_003,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,4,3,1,1.0,-0.061479792036971,26.6,488,0.0,0,1.0,3.044522437723424,2,2
challenger_001668,post_001486,dyad_010457,0,1,7,3,0.0,0.0625,266.0,204,3,3,4,topic_005,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,2,4,1,0.7272727272727273,-0.9706271953342016,26.6,204,0.0,0,0.6623376623376623,0.8873031950009029,2,2
challenger_001668,post_001259,dyad_010458,0,1,7,3,0.0,0.0551724137931034,266.0,914,1,2,1,topic_002,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,4,4,4,0.25,-0.9958211233754166,26.6,914,1192.0,32,0.328719723183391,-1.0531499145913523,1,1
challenger_001668,post_000024,dyad_010459,1,1,7,3,0.0,0.044776119402985,266.0,374,3,4,3,topic_004,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,1,1,0.6923076923076923,-1.031565976505007,26.6,374,0.0,0,0.835820895522388,0.7472144018302214,2,2
challenger_001668,post_001356,dyad_010460,0,1,7,3,0.0,0.625,266.0,267,3,3,4,topic_005,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,3,4,0.7647058823529411,0.9633772807708162,26.6,267,50.0,0,0.8043478260869565,1.0986122886681098,2,2
challenger_001668,post_001386,dyad_010461,0,1,7,3,0.0,0.4615384615384615,266.0,382,1,1,1,topic_005,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,4,4,0.0,0.4013588860052553,26.6,382,54.0,6,0.0,-1.0986122886681098,1,1
challenger_001668,post_000016,dyad_010462,0,1,7,3,0.0,0.2592592592592592,266.0,1083,1,1,1,topic_002,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,4,1,2,0.0,-0.2941235720052862,26.6,1083,21.0,0,0.0,-3.9318256327243257,1,1
challenger_001668,post_001215,dyad_010463,0,1,7,3,0.0,0.0357142857142857,266.0,319,3,3,3,topic_007,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,3,1,0.5454545454545454,-1.062722646577298,26.6,319,0.0,0,0.5963302752293578,0.167054084663166,2,2
challenger_001668,post_001307,dyad_010464,0,1,7,3,0.0,0.0952380952380952,266.0,1940,3,3,3,topic_005,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,4,3,1,0.559322033898305,-0.8580660882593065,26.6,1940,0.0,0,0.5921052631578947,0.2344007058388443,2,2
challenger_001668,post_001011,dyad_010465,0,1,7,3,0.0,0.3220338983050847,266.0,100,1,2,2,topic_002,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,1,1,2,0.2857142857142857,-0.0782899135155023,26.6,100,26.0,0,0.411214953271028,-0.7884573603642702,1,1
challenger_001668,post_000709,dyad_010466,0,1,7,3,0.0,0.024390243902439,266.0,299,1,1,1,topic_004,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,2,1,0.0,-1.1016573088914523,26.6,299,0.0,0,0.0,-2.5649493574615367,1,1
challenger_001668,post_000748,dyad_010467,0,1,7,3,0.0,0.0459770114942528,266.0,515,1,1,1,topic_002,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,4,2,1,0.25,-1.027437033074196,26.6,515,0.0,0,0.2912912912912913,-1.0216512475319814,1,1
challenger_001668,post_001369,dyad_010468,0,1,7,3,0.0,0.2957746478873239,266.0,201,1,1,1,topic_004,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,2,1,4,0.1111111111111111,-0.168575260799257,26.6,201,2865.0,0,0.1323529411764706,-1.7346010553881064,1,1
challenger_001668,post_001165,dyad_010469,0,1,7,3,0.0,0.1884057971014492,266.0,122,2,3,2,topic_002,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,1,1,1,0.5,-0.5377340839354943,26.6,122,0.0,0,0.6,0.0,1,2
challenger_001668,post_000643,dyad_010470,0,1,7,3,0.0,0.009009009009009,266.0,369,2,2,2,topic_002,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,4,4,0.4,-1.154541534903748,26.6,369,53.0,32,0.3162790697674418,-0.3677247801253172,1,1
challenger_001668,post_000774,dyad_010471,0,1,7,3,0.0,0.0357142857142857,266.0,571,2,2,2,topic_004,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,4,4,2,0.3846153846153846,-1.062722646577298,26.6,571,27.0,21,0.3870967741935484,-0.4353180712578456,1,1
challenger_001668,post_001045,dyad_010472,1,1,7,3,0.0,0.0769230769230769,266.0,127,4,4,4,topic_002,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,1,3,2,1.0,-0.9210373369725344,26.6,127,25.0,0,1.0,1.9459101490553128,2,2
challenger_001668,post_001682,dyad_010473,0,1,7,3,0.0,1.0,266.0,266,3,3,3,topic_005,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,1,4,0.6,2.2527135981741613,26.6,266,2865.0,0,0.6216216216216216,0.3677247801253175,2,2
challenger_001668,post_000146,dyad_010474,1,1,7,3,0.0,0.2279411764705882,266.0,349,2,2,2,topic_003,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,1,1,0.3076923076923077,-0.4018023494209612,26.6,349,0.0,0,0.3108504398826979,-0.747214401830221,1,1
challenger_001668,post_000526,dyad_010475,0,1,7,3,0.0,0.0508474576271186,266.0,505,2,2,2,topic_003,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,4,4,1,0.5,-1.010691318191368,26.6,504,1.0,1,0.4850136239782016,0.0,1,1
challenger_001668,post_000515,dyad_010476,0,1,7,3,0.0,0.1046511627906976,266.0,400,1,1,1,topic_004,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,4,2,1,0.1764705882352941,-0.8257017953159965,26.6,397,0.0,0,0.1681681681681681,-1.421385680931161,1,1
challenger_001668,post_001098,dyad_010477,0,1,7,3,0.0,0.4523809523809524,266.0,157,3,3,3,topic_003,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,1,1,4,0.7142857142857143,0.3698732616486414,26.6,157,2865.0,0,0.68125,0.7884573603642703,2,2
challenger_001668,post_000974,dyad_010478,0,1,7,3,0.0,0.125,266.0,618,2,2,2,topic_002,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,4,1,4,0.5,-0.7557378091003109,26.6,618,2865.0,0,0.5358361774744027,0.0,1,1
challenger_001668,post_001131,dyad_010479,0,1,7,3,0.0,0.717741935483871,266.0,251,3,3,3,topic_006,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,2,3,3,0.5714285714285714,1.2822454022791705,26.6,251,41.0,0,0.5575757575757576,0.2682639865946793,2,2
challenger_001668,post_001023,dyad_010480,0,1,7,3,0.0,0.7428571428571429,266.0,293,3,2,3,topic_004,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,1,4,0.6153846153846154,1.368597266240439,26.6,293,2865.0,0,0.5235109717868338,0.4353180712578454,2,1
challenger_001668,post_000419,dyad_010481,0,1,7,3,0.0,0.0869565217391304,266.0,331,4,4,4,topic_005,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,1,1,0.8333333333333334,-0.886540044199201,26.6,331,0.0,0,0.935064935064935,1.2992829841302609,2,2
challenger_001668,post_000151,dyad_010482,0,1,7,3,0.0,0.728448275862069,266.0,908,3,3,3,topic_004,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,4,1,1,0.6923076923076923,1.3190562648820838,26.6,908,4.0,0,0.5963060686015831,0.7777045685880085,2,2
challenger_001668,post_001225,dyad_010483,0,1,7,3,0.0,0.0634920634920634,266.0,197,1,2,1,topic_003,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,2,3,1,0.2,-0.9672162526955688,26.6,197,0.0,0,0.3312101910828025,-1.2237754316221157,1,1
challenger_001668,post_001051,dyad_010484,0,1,7,3,0.0,0.6862745098039216,266.0,147,2,2,2,topic_005,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,1,3,1,0.5,1.174053149627572,26.6,147,0.0,0,0.4710743801652892,0.0,1,1
challenger_001668,post_000560,dyad_010485,1,1,7,3,0.0,0.0127659574468085,266.0,345,1,1,1,topic_002,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,4,3,0.1875,-1.1416242814011703,26.6,345,43.0,3,0.173076923076923,-1.349926716949016,1,1
challenger_001668,post_001020,dyad_010486,0,1,7,3,0.0,0.0384615384615384,266.0,147,3,3,3,topic_005,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,1,3,1,0.6,-1.0532769592703135,26.6,147,0.0,0,0.5963855421686747,0.3677247801253175,2,2
challenger_001668,post_001683,dyad_010487,0,1,7,3,0.0,0.0625,266.0,122,4,4,4,topic_005,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,1,4,1,0.875,-0.9706271953342016,26.6,122,0.0,0,0.936842105263158,1.6094379124341007,2,2
challenger_001668,post_001263,dyad_010488,0,1,7,3,0.0,0.247191011235955,266.0,167,2,1,2,topic_004,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,2,3,1,0.3333333333333333,-0.3356169865756255,26.6,167,0.0,0,0.2053571428571428,-0.587786664902119,1,1
challenger_001668,post_001409,dyad_010489,1,1,7,3,0.0,0.2352941176470588,266.0,329,3,3,3,topic_001,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,3,1,0.6363636363636364,-0.3765212451581505,26.6,329,0.0,0,0.61875,0.5108256237659907,2,2
challenger_001668,post_001075,dyad_010490,0,1,7,3,0.0,0.4545454545454545,266.0,376,1,1,1,topic_007,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,3,1,0.1176470588235294,0.3773153183147499,26.6,376,0.0,0,0.1302521008403361,-1.824549292051046,1,1
challenger_001668,post_000548,dyad_010491,0,1,7,3,0.0,0.0033670033670033,266.0,140,1,1,1,topic_005,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,1,2,1,0.1666666666666666,-1.173940048976368,26.6,140,0.0,0,0.2363636363636363,-1.2992829841302609,1,1
challenger_001668,post_001222,dyad_010492,0,1,7,3,0.0,0.09375,266.0,411,3,3,3,topic_005,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,4,1,4,0.6666666666666666,-0.8631825022172562,26.6,411,2865.0,0,0.74822695035461,0.6466271649250525,2,2
challenger_001668,post_001060,dyad_010493,1,1,7,3,0.0,0.3260869565217391,266.0,250,1,1,1,topic_004,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,2,3,1,0.25,-0.064354566434749,26.6,250,0.0,0,0.25,-0.9555114450274363,1,1
challenger_001668,post_001532,dyad_010494,0,1,7,3,0.0,0.4909090909090909,266.0,288,4,4,4,topic_006,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,4,1,1.0,0.5023418703053776,26.6,288,0.0,0,1.0,2.833213344056216,2,2
challenger_001668,post_000649,dyad_010495,0,1,7,3,0.0,0.1153846153846153,266.0,436,4,4,4,topic_002,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,4,2,1,0.8571428571428571,-0.7887977146747558,26.6,436,0.0,0,0.8869565217391304,1.466337068793427,2,2
challenger_001668,post_000949,dyad_010496,1,1,7,3,0.0,0.0428571428571428,266.0,241,2,3,2,topic_004,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,2,4,3,0.4444444444444444,-1.038163859579139,26.6,241,47.0,3,0.5443037974683544,-0.2006706954621512,1,2
challenger_001668,post_000478,dyad_010497,0,1,7,3,0.0,0.0422535211267605,266.0,745,1,1,1,topic_005,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,4,4,3,0.25,-1.0402392500296878,26.6,745,43.0,4,0.1441441441441441,-1.0459685551826876,1,1
challenger_001668,post_000413,dyad_010498,0,1,7,3,0.0,0.1818181818181818,266.0,1244,3,4,4,topic_004,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,4,1,4,0.7777777777777778,-0.5603838216149556,26.6,1244,53.0,0,0.8364444444444444,1.2237754316221154,2,2
challenger_001668,post_000890,dyad_010499,0,1,7,3,0.0,0.24,266.0,497,1,2,1,topic_003,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,4,2,1,0.2631578947368421,-0.3603413384299516,26.6,497,0.0,0,0.3791469194312796,-0.9694005571881034,1,1
challenger_001668,post_000871,dyad_010500,1,1,7,3,0.0,0.0512820512820512,266.0,124,4,4,4,topic_003,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,1,1,2,0.8571428571428571,-1.009197085171054,26.6,124,32.0,0,0.8790322580645161,1.466337068793427,2,2
challenger_001668,post_000907,dyad_010501,0,1,7,3,0.0,0.5671641791044776,266.0,146,2,3,2,topic_005,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,1,2,1,0.5,0.7645244158976634,26.6,146,0.0,0,0.5696969696969697,0.0,1,2
challenger_001668,post_000387,dyad_010502,0,1,7,3,0.0,0.75,266.0,706,2,2,2,topic_004,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,4,1,1,0.3846153846153846,1.393156053238598,26.6,706,0.0,0,0.4661458333333333,-0.4353180712578456,1,1
challenger_001668,post_000703,dyad_010503,1,1,7,3,0.0,0.4313725490196078,266.0,372,2,2,2,topic_005,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,3,1,2,0.4615384615384615,0.2976415351834678,26.6,372,23.0,0,0.485254691689008,-0.1431008436406733,1,1
challenger_001668,post_000607,dyad_010504,1,1,7,3,0.0,0.217391304347826,266.0,779,1,1,1,topic_003,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,4,2,1,0.2333333333333333,-0.4380752381458637,26.6,779,0.0,0,0.1692307692307692,-1.1420974006078484,1,1
challenger_001668,post_000916,dyad_010505,0,1,7,3,0.0,0.238095238095238,266.0,136,3,3,4,topic_002,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,1,2,1,0.75,-0.3668903482961276,26.6,136,0.0,0,0.7241379310344828,0.9555114450274362,2,2
challenger_001668,post_001625,dyad_010506,0,1,7,3,0.0,0.0096153846153846,266.0,500,4,4,4,topic_003,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,4,4,4,0.8928571428571429,-1.152456675993648,26.6,500,54.0,2,0.850609756097561,1.9859154836690125,2,2
challenger_001668,post_001138,dyad_010507,0,1,7,3,0.0,0.024234693877551,266.0,922,2,1,2,topic_002,28491.0,77.0,6.455767815440699,0.0,0,514,81.42412451361868,266,51,4,3,4,0.3076923076923077,-1.102192125681482,26.6,922,52.0,0,0.2473958333333333,-0.7777045685880082,1,1
